delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,150,6,12,space,0.313976,None,150,1,[2.3017951000947505],[2.301810000091791],12,6,150,4,1242.064078,,1242.049068,1242.064078,1243.0477,1243.0477,1243.064425,1243.366104,space,0.313976,None,1243.367426,1243.780515,1244.095908,1244.075633,1244.076375,1244.095908,1244.095908,1244.095908,1246.398359,150,1,[2.3017951000947505],[2.301810000091791],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,151,7,12,space,0.6406267,None,320,1,[3.335323400096968],[3.3353426000103354],12,7,151,11,1246.412029,,1246.398726,1246.412029,1247.412516,1247.412516,1247.412516,1248.063577,space,0.6406267,None,1248.064836,1248.762806,1249.076353,1249.061077,1249.061703,1249.076353,1249.076353,1249.076353,1252.412183,320,1,[3.335323400096968],[3.3353426000103354],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,152,8,12,space,0.3397323,None,100,1,[2.318170699989423],[2.318186099990271],12,8,152,9,1252.427193,,1252.413214,1252.427193,1253.427208,1253.427208,1253.427208,1253.777866,space,0.3397323,None,1253.778821,1253.87704,1254.191057,1254.174378,1254.175094,1254.191057,1254.191057,1254.191057,1256.509728,100,1,[2.318170699989423],[2.318186099990271],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,153,9,12,space,0.3406513,None,200,1,[3.9663567999377847],[3.9663752999622375],12,9,153,1,1256.525514,,1256.510091,1256.525514,1257.525768,1257.525768,1257.525768,1257.875388,space,0.3406513,None,1257.876714,1258.275047,1258.60666,1258.578808,1258.579557,1258.60666,1258.60666,1258.60666,1262.573528,200,1,[3.9663567999377847],[3.9663752999622375],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,154,10,12,space,0.4192215,None,250,1,[3.8846821000333875],[3.8846973000327125],12,10,154,5,1262.588891,,1262.573885,1262.588891,1263.572915,1263.572915,1263.588983,1264.006919,space,0.4192215,None,1264.007865,1264.722814,1265.036907,1265.01829,1265.019375,1265.036907,1265.036907,1265.036907,1268.922133,250,1,[3.8846821000333875],[3.8846973000327125],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,155,11,12,space,0.4680072,None,100,1,[2.8500863999361172],[2.8501060999697074],12,11,155,7,1268.937018,,1268.922613,1268.937018,1269.936646,1269.936646,1269.953039,1270.420217,space,0.4680072,None,1270.421344,1270.835308,1271.150656,1271.133113,1271.133857,1271.150656,1271.150656,1271.150656,1274.001328,100,1,[2.8500863999361172],[2.8501060999697074],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,156,0,13,space,0.7240797,None,100,1,[2.133564200019464],[2.1335820999229327],13,0,156,9,1274.016835,,1274.001689,1274.016835,1275.000904,1275.000904,1275.017832,1275.734201,space,0.7240797,None,1275.735286,1275.834745,1276.165938,1276.148439,1276.149075,1276.165938,1276.165938,1276.165938,1278.300011,100,1,[2.133564200019464],[2.1335820999229327],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,157,1,13,space,0.4183478,None,120,1,[4.94945039995946],[4.94946939998772],13,1,157,10,1278.3155,,1278.300381,1278.3155,1279.298496,1279.298496,1279.316669,1279.73377,space,0.4183478,None,1279.734798,1280.148668,1280.463655,1280.446582,1280.447427,1280.463655,1280.463655,1280.463655,1285.413646,120,1,[4.94945039995946],[4.94946939998772],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,158,2,13,space,1.8472306,None,500,1,[1.6532138000475243],[1.653229400049895],13,2,158,8,1285.429112,,1285.414075,1285.429112,1286.412063,1286.412063,1286.428943,1288.263816,space,1.8472306,None,1288.265136,1288.963114,1289.275861,1289.262121,1289.263165,1289.275861,1289.275861,1289.275861,1290.929512,500,1,[1.6532138000475243],[1.653229400049895],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,159,3,13,space,0.326615,None,450,1,[3.2508043000707403],[3.2508182000601664],13,3,159,5,1290.942626,,1290.92987,1290.942626,1291.942913,1291.942913,1291.942913,1292.277366,space,0.326615,None,1292.278831,1292.992804,1293.30809,1293.28764,1293.288459,1293.30809,1293.30809,1293.30809,1296.559412,450,1,[3.2508043000707403],[3.2508182000601664],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,160,4,13,space,2.2263384,None,350,1,[2.2014545999700204],[2.2014715999830514],13,4,160,1,1296.574331,,1296.559736,1296.574331,1297.574082,1297.574082,1297.574082,1299.807127,space,2.2263384,None,1299.808186,1300.206442,1300.537792,1300.507235,1300.507996,1300.537792,1300.537792,1300.537792,1302.73975,350,1,[2.2014545999700204],[2.2014715999830514],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,161,5,13,space,0.4139203,None,200,1,[1.8018355999374762],[1.8018495999276638],13,5,161,0,1302.755326,,1302.740154,1302.755326,1303.755257,1303.755257,1303.755257,1304.173177,space,0.4139203,None,1304.174339,1304.288125,1304.602981,1304.586042,1304.586998,1304.602981,1304.602981,1304.602981,1306.405308,200,1,[1.8018355999374762],[1.8018495999276638],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,162,6,13,space,0.3261923,None,120,1,[1.8509378000162542],[1.8509531000163406],13,6,162,3,1306.41959,,1306.405648,1306.41959,1307.420682,1307.420682,1307.420682,1307.753445,space,0.3261923,None,1307.754646,1307.85341,1308.168067,1308.148024,1308.148702,1308.168067,1308.168067,1308.168067,1310.01949,120,1,[1.8509378000162542],[1.8509531000163406],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,163,7,13,space,0.2515275,None,300,1,[2.1195691999746487],[2.1195935999276116],13,7,163,2,1310.034566,,1310.019865,1310.034566,1311.036902,1311.036902,1311.036902,1311.302448,space,0.2515275,None,1311.303776,1312.017769,1312.333138,1312.317253,1312.317817,1312.333138,1312.333138,1312.333138,1314.453399,300,1,[2.1195691999746487],[2.1195935999276116],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,164,8,13,space,168.7069554,None,120,1,[2.9683513999916613],[2.9683656999841332],13,8,164,7,1314.466626,,1314.453803,1314.466626,1315.46689,1315.46689,1315.46689,1484.181445,space,168.7069554,None,1484.183025,1484.593844,1484.908282,1484.893748,1484.8943,1484.908282,1484.908282,1484.908282,1487.877129,120,1,[2.9683513999916613],[2.9683656999841332],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,165,9,13,space,0.334625,None,150,1,[2.149799400009215],[2.149812599993311],13,9,165,4,1487.891836,,1487.877472,1487.891836,1488.876125,1488.876125,1488.892328,1489.226142,space,0.334625,None,1489.227138,1489.64278,1489.974397,1489.957075,1489.957771,1489.974397,1489.974397,1489.974397,1492.124662,150,1,[2.149799400009215],[2.149812599993311],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,166,10,13,space,2.9210332,None,250,1,[3.848458499996923],[3.848474600003101],13,10,166,11,1492.139436,,1492.125035,1492.139436,1493.139945,1493.139945,1493.139945,1496.073152,space,2.9210332,None,1496.074158,1496.772866,1497.104764,1497.087437,1497.088145,1497.104764,1497.104764,1497.104764,1500.953788,250,1,[3.848458499996923],[3.848474600003101],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,167,11,13,space,0.2648064,None,100,1,[2.0178972999565303],[2.017912899958901],13,11,167,6,1500.968717,,1500.954147,1500.968717,1501.969454,1501.969454,1501.969454,1502.238098,space,0.2648064,None,1502.239289,1502.352713,1502.667399,1502.651283,1502.651901,1502.667399,1502.667399,1502.667399,1504.685792,100,1,[2.0178972999565303],[2.017912899958901],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,168,0,14,space,0.2451673,None,200,1,[2.3833837000420317],[2.383394500007853],14,0,168,10,1504.701587,,1504.686179,1504.701587,1505.684986,1505.684986,1505.701066,1505.936832,space,0.2451673,None,1505.937818,1506.351217,1506.666607,1506.646158,1506.646722,1506.666607,1506.666607,1506.666607,1509.050388,200,1,[2.3833837000420317],[2.383394500007853],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,169,1,14,space,0.2861973,None,400,1,[3.1852488999720663],[3.185262499959208],14,1,169,11,1509.065865,,1509.050655,1509.065865,1510.067769,1510.067769,1510.067769,1510.367617,space,0.2861973,None,1510.36882,1511.082576,1511.396918,1511.377039,1511.377809,1511.396918,1511.396918,1511.396918,1514.582917,400,1,[3.1852488999720663],[3.185262499959208],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,170,2,14,space,0.3837741,None,500,1,[3.0504708999069408],[3.0504877999192104],14,2,170,9,1514.597447,,1514.58327,1514.597447,1515.597708,1515.597708,1515.597708,1515.982748,space,0.3837741,None,1515.983895,1516.096599,1516.428407,1516.39753,1516.398162,1516.428407,1516.428407,1516.428407,1519.47938,500,1,[3.0504708999069408],[3.0504877999192104],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,171,3,14,space,0.3235633,None,200,1,[2.185701899928972],[2.1857166999252513],14,3,171,1,1519.494523,,1519.479736,1519.494523,1520.47954,1520.47954,1520.496268,1520.811655,space,0.3235633,None,1520.812895,1521.211423,1521.526535,1521.506452,1521.507231,1521.526535,1521.526535,1521.526535,1523.712846,200,1,[2.185701899928972],[2.1857166999252513],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,172,4,14,space,0.2380212,None,250,1,[169.59589719993528],[169.595907800016],14,4,172,6,1523.72636,,1523.713201,1523.72636,1524.726971,1524.726971,1524.726971,1524.978386,space,0.2380212,None,1524.979538,1525.092296,1525.407463,1525.390165,1525.390916,1525.407463,1525.407463,1525.407463,1695.003737,250,1,[169.59589719993528],[169.595907800016],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,173,5,14,space,0.7319043,None,350,1,[3.6511615000199527],[3.6511723999865353],14,5,173,4,1695.018632,,1695.004007,1695.018632,1696.004023,1696.004023,1696.018869,1696.738829,space,0.7319043,None,1696.739858,1697.154156,1697.48451,1697.457053,1697.457649,1697.48451,1697.48451,1697.48451,1701.136129,350,1,[3.6511615000199527],[3.6511723999865353],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,174,6,14,space,0.5870033,None,400,1,[2.3849061999935657],[2.384920099982992],14,6,174,8,1701.149268,,1701.136393,1701.149268,1702.150563,1702.150563,1702.150563,1702.750476,space,0.5870033,None,1702.751695,1703.449643,1703.763929,1703.744368,1703.745084,1703.763929,1703.763929,1703.763929,1706.149337,400,1,[2.3849061999935657],[2.384920099982992],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,175,7,14,space,0.3121413,None,240,1,[3.083675600006245],[3.083689899998717],14,7,175,3,1706.165401,,1706.14973,1706.165401,1707.165306,1707.165306,1707.165306,1707.482361,space,0.3121413,None,1707.483809,1707.598791,1707.929467,1707.899352,1707.89996,1707.929467,1707.929467,1707.929467,1711.013865,240,1,[3.083675600006245],[3.083689899998717],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,176,8,14,space,0.4094053,None,350,1,[2.834746899898164],[2.8347626999020576],14,8,176,5,1711.02872,,1711.014301,1711.02872,1712.029202,1712.029202,1712.029202,1712.446145,space,0.4094053,None,1712.447345,1713.161225,1713.476989,1713.460001,1713.460859,1713.476989,1713.476989,1713.476989,1716.31229,350,1,[2.834746899898164],[2.8347626999020576],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,177,9,14,space,0.2981458,None,500,1,[2.386194200022146],[2.386209800024517],14,9,177,2,1716.32683,,1716.313248,1716.32683,1717.326061,1717.326061,1717.326061,1717.627115,space,0.2981458,None,1717.627945,1718.344593,1718.674914,1718.648238,1718.648925,1718.674914,1718.674914,1718.674914,1721.061589,500,1,[2.386194200022146],[2.386209800024517],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,178,10,14,space,0.283691,None,350,1,[2.785588400089182],[2.7856039000907913],14,10,178,0,1721.074312,,1721.06224,1721.074312,1722.074378,1722.074378,1722.074378,1722.360838,space,0.283691,None,1722.361825,1722.474512,1722.806791,1722.778992,1722.779683,1722.806791,1722.806791,1722.806791,1725.592828,350,1,[2.785588400089182],[2.7856039000907913],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,179,11,14,space,0.3613711,None,120,1,[2.5520120000001043],[2.5520308000268415],14,11,179,7,1725.605387,,1725.593215,1725.605387,1726.606399,1726.606399,1726.606399,1726.973645,space,0.3613711,None,1726.974756,1727.374587,1727.704317,1727.679889,1727.680648,1727.704317,1727.704317,1727.704317,1730.256907,120,1,[2.5520120000001043],[2.5520308000268415],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,180,0,15,space,0.2070072,None,250,1,[2.7519278000108898],[2.7519474000437185],15,0,180,11,1730.270053,,1730.257267,1730.270053,1731.271046,1731.271046,1731.271046,1731.488674,space,0.2070072,None,1731.489723,1732.203526,1732.518461,1732.504524,1732.505076,1732.518461,1732.518461,1732.518461,1735.271258,250,1,[2.7519278000108898],[2.7519474000437185],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,181,1,15,space,0.3155138,None,350,1,[3.1504054000834003],[3.1504219999769703],15,1,181,9,1735.285632,,1735.271691,1735.285632,1736.285689,1736.285689,1736.285689,1736.603347,space,0.3155138,None,1736.60451,1736.717716,1737.0329,1737.015963,1737.016586,1737.0329,1737.0329,1737.0329,1740.183803,350,1,[3.1504054000834003],[3.1504219999769703],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,182,2,15,space,18.9007558,None,340,1,[3.516993499943055],[3.5170040999073535],15,2,182,8,1740.199361,,1740.184194,1740.199361,1741.184139,1741.184139,1741.199743,1760.092175,space,18.9007558,None,1760.093621,1760.792539,1761.123212,1761.097407,1761.098104,1761.123212,1761.123212,1761.123212,1764.640578,340,1,[3.516993499943055],[3.5170040999073535],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,183,3,15,space,0.6672076,None,120,1,[2.9171831998974085],[2.917203399934806],15,3,183,0,1764.655737,,1764.640814,1764.655737,1765.638891,1765.638891,1765.65715,1766.308567,space,0.6672076,None,1766.309611,1766.408269,1766.738427,1766.721791,1766.722631,1766.738427,1766.738427,1766.738427,1769.656198,120,1,[2.9171831998974085],[2.917203399934806],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,184,4,15,space,0.3350165,None,200,1,[2.4002447999082506],[2.4002626999281347],15,4,184,3,1769.670581,,1769.656841,1769.670581,1770.669723,1770.669723,1770.669723,1771.019614,space,0.3350165,None,1771.020321,1771.121367,1771.451964,1771.423137,1771.423694,1771.451964,1771.451964,1771.451964,1773.853476,200,1,[2.4002447999082506],[2.4002626999281347],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,185,5,15,space,0.8797253,None,300,1,[3.269030199968256],[3.2690463999751955],15,5,185,2,1773.867908,,1773.853869,1773.867908,1774.868138,1774.868138,1774.868138,1775.753594,space,0.8797253,None,1775.75489,1776.468417,1776.799771,1776.768464,1776.769213,1776.799771,1776.799771,1776.799771,1780.069295,300,1,[3.269030199968256],[3.2690463999751955],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,186,6,15,space,0.3832598,None,320,1,[3.000744999968447],[3.000759100075811],15,6,186,1,1780.082073,,1780.069644,1780.082073,1781.082805,1781.082805,1781.082805,1781.467307,space,0.3832598,None,1781.468562,1781.869229,1782.197367,1782.168719,1782.169371,1782.197367,1782.197367,1782.197367,1785.198603,320,1,[3.000744999968447],[3.000759100075811],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,187,7,15,space,0.5697926,None,120,1,[2.6521444999380037],[2.6521960999816656],15,7,187,6,1785.21399,,1785.198976,1785.21399,1786.213614,1786.213614,1786.213614,1786.79663,space,0.5697926,None,1786.797436,1786.896791,1787.211281,1787.19475,1787.19557,1787.211281,1787.211281,1787.211281,1789.863952,120,1,[2.6521444999380037],[2.6521960999816656],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,188,8,15,space,105.5079095,None,150,1,[3.6516582999611273],[3.651671399944462],15,8,188,4,1789.878318,,1789.86435,1789.878318,1790.878992,1790.878992,1790.878992,1896.400192,space,105.5079095,None,1896.401327,1896.816201,1897.130233,1897.114015,1897.115009,1897.130233,1897.130233,1897.130233,1900.782313,150,1,[3.6516582999611273],[3.651671399944462],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,189,9,15,space,0.4543885,None,200,1,[3.0840339000569656],[3.084051899961196],15,9,189,10,1900.797671,,1900.782762,1900.797671,1901.806659,1901.806659,1901.806659,1902.26603,space,0.4543885,None,1902.267299,1902.679984,1902.995064,1902.977493,1902.978777,1902.995064,1902.995064,1902.995064,1906.079601,200,1,[3.0840339000569656],[3.084051899961196],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,190,10,15,space,0.9622526,None,200,1,[2.783103200024925],[2.7831178000196815],15,10,190,5,1906.094878,,1906.079956,1906.094878,1907.094805,1907.094805,1907.094805,1908.061646,space,0.9622526,None,1908.063009,1908.761242,1909.076745,1909.056957,1909.057671,1909.076745,1909.076745,1909.076745,1911.86034,200,1,[2.783103200024925],[2.7831178000196815],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,191,11,15,space,3.8394828,None,130,1,[5.966846699942835],[5.966861599939875],15,11,191,7,1911.87589,,1911.860714,1911.87589,1912.87622,1912.87622,1912.87622,1916.724447,space,3.8394828,None,1916.725622,1917.124011,1917.456073,1917.426476,1917.427139,1917.456073,1917.456073,1917.456073,1923.423463,130,1,[5.966846699942835],[5.966861599939875],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
